pedido_id,data_pedido,cliente_id,cidade,estado,categoria,produto,quantidade,preco_unitario,valor_total,desconto,valor_final,forma_pagamento,status
PED00198,2024-10-19,CLI1496,Fortaleza,CE,Eletrônicos,Smart TV 50pol,5,2170.52,10852.6,0.0,10852.6,pix,em transporte
PED00199,2024-06-01,CLI2195,Recife,PE,Alimentos,Whey Protein 2kg,3,197.27,591.81,60.81,531.0,boleto,entregue
PED00200,2024-11-06,CLI6121,Belo Horizonte,MG,Calçados,Sandalia Havaianas,4,59.06,236.24,0.0,236.24,boleto,entregue
PED00201,2024-02-24,CLI4960,Salvador,BA,Beleza,Kit Skincare,2,171.28,342.56,0.0,342.56,pix,entregue
PED00202,2024-07-15,CLI7850,Belém,PA,Esporte,Kit Musculacao,2,256.35,512.7,0.0,512.7,cartão crédito,processando
PED00203,2024-03-22,CLI9433,Recife,PE,Calçados,Sandalia Havaianas,5,73.27,366.35,0.0,366.35,pix,entregue
PED00204,2024-08-22,CLI4524,Curitiba,PR,Esporte,Kit Musculacao,1,236.02,236.02,0.0,236.02,pix,entregue
PED00205,2024-08-28,CLI9793,Porto Alegre,RS,Eletrônicos,Smartphone Samsung,3,2338.26,7014.78,688.42,6326.36,cartão crédito,processando
PED00206,2024-07-06,CLI7563,São Paulo,SP,Roupas,Calça Jeans,2,230.02,460.04,52.71,407.33,cartão crédito,cancelado
PED00207,2024-09-15,CLI5582,Recife,PE,Alimentos,Cafe Premium 500g,3,52.13,156.39,0.0,156.39,pix,em transporte
PED00208,2024-06-22,CLI6990,Manaus,AM,Informática,Mouse Gamer,2,344.27,688.54,0.0,688.54,cartão crédito,entregue
PED00209,2024-03-11,CLI6456,Florianópolis,SC,Informática,SSD 1TB,4,500.03,2000.12,0.0,2000.12,pix,cancelado
PED00210,2024-11-09,CLI3662,Salvador,BA,Brinquedos,LEGO City,5,467.94,2339.7,0.0,2339.7,pix,cancelado
PED00211,2024-09-07,CLI5911,Florianópolis,SC,Esporte,Tenis Running,3,502.93,1508.79,0.0,1508.79,pix,processando
PED00212,2024-12-18,CLI1436,Goiânia,GO,Eletrônicos,Fone Bluetooth,3,318.45,955.35,83.65,871.7,pix,entregue
PED00213,2024-03-28,CLI7229,Manaus,AM,Esporte,Tenis Running,5,531.05,2655.25,232.41,2422.84,cartão crédito,processando
PED00214,2024-01-10,CLI6139,Recife,PE,Casa e Jardim,Jogo de Panelas,5,387.05,1935.25,0.0,1935.25,pix,entregue
PED00215,2024-02-01,CLI3262,Florianópolis,SC,Livros,Sapiens,2,60.52,121.04,16.71,104.33,pix,entregue
PED00216,2024-03-29,CLI9734,Recife,PE,Alimentos,Whey Protein 2kg,4,204.08,816.32,0.0,816.32,cartão débito,cancelado
PED00217,2024-05-06,CLI5890,Porto Alegre,RS,Beleza,Secador Profissional,3,333.02,999.06,0.0,999.06,cartão crédito,entregue
PED00218,2024-09-02,CLI5480,Salvador,BA,Esporte,Tenis Running,2,576.1,1152.2,0.0,1152.2,cartão débito,entregue
PED00219,2024-03-15,CLI1689,Porto Alegre,RS,Informática,SSD 1TB,5,451.88,2259.4,277.36,1982.04,cartão débito,em transporte
PED00220,2024-10-02,CLI5450,Porto Alegre,RS,Roupas,Calça Jeans,4,191.52,766.08,24.59,741.49,cartão crédito,entregue
PED00221,2024-09-28,CLI4814,Curitiba,PR,Informática,SSD 1TB,5,395.71,1978.55,0.0,1978.55,cartão crédito,entregue
PED00222,2024-10-08,CLI7666,Belo Horizonte,MG,Livros,Python para Dados,4,88.04,352.16,0.27,351.89,boleto,entregue
PED00223,2024-05-26,CLI1969,Goiânia,GO,Brinquedos,Carrinho Hot Wheels,2,51.46,102.92,0.0,102.92,cartão crédito,em transporte
PED00224,2024-03-30,CLI3880,Fortaleza,CE,Informática,Mouse Gamer,5,289.9,1449.5,8.11,1441.39,cartão crédito,processando
PED00225,2024-01-20,CLI5888,São Paulo,SP,Livros,Python para Dados,2,154.93,309.86,43.04,266.82,pix,cancelado
PED00226,2024-03-09,CLI8668,Manaus,AM,Roupas,Calça Jeans,3,157.24,471.72,37.1,434.62,cartão débito,entregue
PED00227,2024-01-08,CLI6523,Florianópolis,SC,Roupas,Calça Jeans,2,204.29,408.58,44.04,364.54,cartão débito,cancelado
PED00228,2024-09-20,CLI2421,Salvador,BA,Casa e Jardim,Jogo de Panelas,5,364.04,1820.2,225.79,1594.41,pix,em transporte
PED00229,2024-07-15,CLI8319,Curitiba,PR,Roupas,Camiseta Polo,2,102.97,205.94,0.21,205.73,cartão débito,entregue
PED00230,2024-02-01,CLI2936,Goiânia,GO,Esporte,Tenis Running,5,304.57,1522.85,158.25,1364.6,pix,entregue
PED00231,2024-12-19,CLI5833,Rio de Janeiro,RJ,Calçados,Sandalia Havaianas,5,85.39,426.95,49.3,377.65,cartão débito,cancelado
PED00232,2024-11-06,CLI7813,Salvador,BA,Casa e Jardim,Jogo de Panelas,2,269.55,539.1,0.0,539.1,boleto,cancelado
PED00233,2024-02-11,CLI8319,Manaus,AM,Brinquedos,Carrinho Hot Wheels,2,51.67,103.34,9.24,94.1,pix,em transporte
PED00234,2024-04-13,CLI9792,Belém,PA,Beleza,Perfume Importado,5,145.81,729.05,98.74,630.31,cartão crédito,entregue
PED00235,2024-10-25,CLI2489,Recife,PE,Beleza,Secador Profissional,4,184.87,739.48,0.0,739.48,pix,entregue
PED00236,2024-01-30,CLI8575,Manaus,AM,Eletrônicos,Fone Bluetooth,2,278.31,556.62,0.0,556.62,boleto,processando
PED00237,2024-10-23,CLI1742,Rio de Janeiro,RJ,Esporte,Tenis Running,1,458.38,458.38,51.28,407.1,pix,entregue
PED00238,2024-08-29,CLI5703,São Paulo,SP,Roupas,Vestido Floral,1,267.57,267.57,0.0,267.57,pix,entregue
PED00239,2024-07-12,CLI2314,Fortaleza,CE,Calçados,Bota Couro,4,312.34,1249.36,84.06,1165.3,boleto,em transporte
PED00240,2024-03-06,CLI4648,Florianópolis,SC,Alimentos,Cafe Premium 500g,3,34.75,104.25,6.15,98.1,cartão crédito,processando
PED00241,2024-09-29,CLI4762,Fortaleza,CE,Eletrônicos,Fone Bluetooth,4,318.37,1273.48,0.0,1273.48,cartão crédito,entregue
PED00242,2024-01-17,CLI7868,Goiânia,GO,Beleza,Perfume Importado,3,163.35,490.05,56.27,433.78,pix,processando
PED00243,2024-08-16,CLI1797,Belém,PA,Eletrônicos,Smartphone Samsung,2,1354.77,2709.54,0.0,2709.54,cartão crédito,em transporte
PED00244,2024-01-29,CLI9255,Belo Horizonte,MG,Eletrônicos,Fone Bluetooth,4,208.58,834.32,0.0,834.32,cartão débito,entregue
PED00245,2024-06-03,CLI9540,Belo Horizonte,MG,Informática,Teclado Mecanico,5,439.17,2195.85,105.62,2090.23,cartão crédito,entregue
PED00246,2024-03-30,CLI7999,Goiânia,GO,Esporte,Kit Musculacao,1,422.69,422.69,0.0,422.69,pix,entregue
PED00247,2024-08-01,CLI3444,Fortaleza,CE,Eletrônicos,Fone Bluetooth,4,346.45,1385.8,0.0,1385.8,cartão débito,entregue
PED00248,2024-12-28,CLI8586,Belo Horizonte,MG,Calçados,Bota Couro,4,272.29,1089.16,0.0,1089.16,cartão crédito,cancelado
PED00249,2024-05-10,CLI6411,Curitiba,PR,Livros,Python para Dados,5,122.4,612.0,0.0,612.0,boleto,entregue
PED00250,2024-07-12,CLI1647,Goiânia,GO,Brinquedos,Boneca Barbie,1,144.28,144.28,1.12,143.16,cartão crédito,entregue
PED00251,2024-06-19,CLI1251,Porto Alegre,RS,Informática,SSD 1TB,5,386.81,1934.05,0.0,1934.05,cartão crédito,entregue
PED00252,2024-07-22,CLI6269,Curitiba,PR,Roupas,Vestido Floral,4,263.74,1054.96,111.37,943.59,cartão débito,entregue
PED00253,2024-09-11,CLI2615,Recife,PE,Brinquedos,Carrinho Hot Wheels,3,35.79,107.37,0.0,107.37,boleto,entregue
PED00254,2024-04-23,CLI3390,Florianópolis,SC,Beleza,Perfume Importado,3,191.97,575.91,0.0,575.91,cartão crédito,entregue
PED00255,2024-04-10,CLI4768,Salvador,BA,Alimentos,Azeite Importado,5,76.0,380.0,0.0,380.0,pix,cancelado
PED00256,2024-09-07,CLI9037,Florianópolis,SC,Casa e Jardim,Aspirador Robo,5,992.76,4963.8,191.6,4772.2,pix,entregue
PED00257,2024-10-04,CLI1962,Goiânia,GO,Beleza,Perfume Importado,2,285.67,571.34,0.0,571.34,pix,entregue
PED00258,2024-11-18,CLI2113,Curitiba,PR,Roupas,Vestido Floral,1,235.22,235.22,0.0,235.22,boleto,entregue
PED00259,2024-11-22,CLI8916,Goiânia,GO,Eletrônicos,Smartphone Samsung,5,2248.82,11244.1,0.0,11244.1,boleto,entregue
PED00260,2024-09-28,CLI5501,Florianópolis,SC,Eletrônicos,Smartphone Samsung,5,2468.78,12343.9,0.0,12343.9,pix,entregue
PED00261,2024-02-19,CLI3439,Manaus,AM,Eletrônicos,Smart TV 50pol,4,2928.63,11714.52,188.05,11526.47,cartão crédito,entregue
PED00262,2024-07-22,CLI7112,Rio de Janeiro,RJ,Informática,SSD 1TB,3,626.09,1878.27,0.0,1878.27,pix,entregue
PED00263,2024-11-28,CLI2531,São Paulo,SP,Informática,Mouse Gamer,2,188.99,377.98,4.57,373.41,pix,entregue
PED00264,2024-03-28,CLI9189,Rio de Janeiro,RJ,Livros,Sapiens,4,42.81,171.24,0.0,171.24,pix,em transporte
PED00265,2024-12-20,CLI8790,Belém,PA,Beleza,Secador Profissional,1,418.44,418.44,14.42,404.02,cartão débito,entregue
PED00266,2024-01-17,CLI6152,Belo Horizonte,MG,Roupas,Vestido Floral,3,260.87,782.61,0.0,782.61,cartão crédito,entregue
PED00267,2024-10-15,CLI7375,Curitiba,PR,Informática,Mouse Gamer,4,333.64,1334.56,0.0,1334.56,boleto,cancelado
PED00268,2024-06-26,CLI2600,São Paulo,SP,Beleza,Kit Skincare,2,174.86,349.72,4.11,345.61,pix,entregue
PED00269,2024-06-16,CLI5478,São Paulo,SP,Roupas,Calça Jeans,5,210.73,1053.65,62.7,990.95,pix,entregue
PED00270,2024-12-14,CLI7227,Belém,PA,Casa e Jardim,Aspirador Robo,5,1164.69,5823.45,0.0,5823.45,cartão crédito,processando
PED00271,2024-03-19,CLI3527,Fortaleza,CE,Informática,Teclado Mecanico,2,485.24,970.48,0.0,970.48,boleto,entregue
PED00272,2024-05-18,CLI3170,Rio de Janeiro,RJ,Beleza,Kit Skincare,1,90.98,90.98,6.07,84.91,cartão crédito,entregue
PED00273,2024-01-14,CLI6798,Rio de Janeiro,RJ,Livros,Python para Dados,5,124.38,621.9,0.0,621.9,pix,entregue
PED00274,2024-07-30,CLI2387,Fortaleza,CE,Informática,SSD 1TB,3,645.49,1936.47,0.0,1936.47,boleto,cancelado
PED00275,2024-03-12,CLI5933,Porto Alegre,RS,Casa e Jardim,Vaso Decorativo,5,53.57,267.85,0.0,267.85,cartão débito,entregue
PED00276,2024-09-04,CLI6916,Rio de Janeiro,RJ,Calçados,Tenis Nike,2,402.14,804.28,0.0,804.28,cartão débito,entregue
PED00277,2024-06-04,CLI7483,São Paulo,SP,Brinquedos,Carrinho Hot Wheels,5,31.84,159.2,0.0,159.2,cartão débito,processando
PED00278,2024-11-29,CLI3230,Belém,PA,Informática,Teclado Mecanico,3,376.09,1128.27,0.0,1128.27,cartão débito,entregue
PED00279,2024-07-22,CLI5775,Salvador,BA,Informática,SSD 1TB,2,491.6,983.2,0.0,983.2,boleto,em transporte
PED00280,2024-07-20,CLI2865,Salvador,BA,Brinquedos,Carrinho Hot Wheels,2,36.41,72.82,0.0,72.82,pix,entregue
PED00281,2024-08-24,CLI4434,Florianópolis,SC,Informática,SSD 1TB,2,572.69,1145.38,0.0,1145.38,pix,processando
PED00282,2024-09-12,CLI5961,Belo Horizonte,MG,Esporte,Tenis Running,1,627.59,627.59,38.52,589.07,cartão crédito,entregue
PED00283,2024-11-02,CLI7566,Recife,PE,Calçados,Bota Couro,4,436.72,1746.88,0.0,1746.88,pix,cancelado
PED00284,2024-10-01,CLI2392,Belém,PA,Livros,Sapiens,1,79.54,79.54,0.0,79.54,cartão crédito,processando
PED00285,2024-11-26,CLI7547,Goiânia,GO,Casa e Jardim,Vaso Decorativo,3,53.31,159.93,13.51,146.42,cartão débito,processando
PED00286,2024-09-22,CLI4621,Manaus,AM,Livros,O Senhor dos Aneis,1,65.92,65.92,0.0,65.92,pix,entregue
PED00287,2024-01-13,CLI2712,Recife,PE,Livros,Python para Dados,5,135.23,676.15,0.0,676.15,cartão débito,entregue
PED00288,2024-04-15,CLI8912,Manaus,AM,Roupas,Camiseta Polo,2,91.35,182.7,0.0,182.7,cartão débito,entregue
PED00289,2024-12-29,CLI1370,Rio de Janeiro,RJ,Roupas,Calça Jeans,4,134.21,536.84,0.0,536.84,cartão débito,em transporte
PED00290,2024-10-09,CLI6422,Belo Horizonte,MG,Roupas,Vestido Floral,2,266.69,533.38,41.28,492.1,pix,entregue
PED00291,2024-12-02,CLI7481,Fortaleza,CE,Brinquedos,LEGO City,4,388.93,1555.72,0.0,1555.72,cartão crédito,em transporte
PED00292,2024-12-26,CLI4371,Curitiba,PR,Informática,Mouse Gamer,4,256.21,1024.84,0.0,1024.84,cartão débito,processando
PED00293,2024-07-06,CLI4228,Salvador,BA,Roupas,Vestido Floral,1,241.91,241.91,0.0,241.91,pix,entregue
PED00294,2024-11-08,CLI2871,Fortaleza,CE,Esporte,Tenis Running,4,511.09,2044.36,183.06,1861.3,cartão débito,entregue
PED00295,2024-11-10,CLI2388,Belém,PA,Brinquedos,Carrinho Hot Wheels,2,53.48,106.96,4.77,102.19,boleto,entregue
PED00296,2024-12-21,CLI9369,Belo Horizonte,MG,Beleza,Perfume Importado,2,190.24,380.48,0.0,380.48,pix,entregue
PED00297,2024-11-21,CLI3838,Manaus,AM,Informática,Mouse Gamer,5,208.25,1041.25,0.0,1041.25,pix,entregue
PED00298,2024-07-02,CLI8939,São Paulo,SP,Brinquedos,Boneca Barbie,2,102.45,204.9,19.04,185.86,cartão crédito,entregue
PED00299,2024-09-08,CLI8272,Fortaleza,CE,Livros,Sapiens,5,72.65,363.25,0.0,363.25,pix,entregue
PED00300,2024-01-17,CLI4683,Porto Alegre,RS,Roupas,Vestido Floral,1,241.22,241.22,0.0,241.22,pix,entregue
PED00301,2024-02-27,CLI2871,Belém,PA,Calçados,Sandalia Havaianas,5,74.55,372.75,30.74,342.01,cartão débito,processando
PED00302,2024-08-13,CLI4580,Manaus,AM,Alimentos,Whey Protein 2kg,5,251.62,1258.1,0.0,1258.1,pix,entregue
PED00303,2024-02-14,CLI2923,Recife,PE,Casa e Jardim,Aspirador Robo,1,869.84,869.84,0.0,869.84,cartão crédito,entregue
PED00304,2024-11-11,CLI4385,Belo Horizonte,MG,Informática,SSD 1TB,3,644.42,1933.26,124.16,1809.1,cartão crédito,processando
PED00305,2024-03-27,CLI5794,Salvador,BA,Eletrônicos,Smart TV 50pol,3,2545.19,7635.57,0.0,7635.57,cartão débito,cancelado
PED00306,2024-01-31,CLI3078,Porto Alegre,RS,Esporte,Tenis Running,1,354.24,354.24,21.87,332.37,boleto,processando
PED00307,2024-12-12,CLI9019,Fortaleza,CE,Calçados,Tenis Nike,2,498.99,997.98,113.99,883.99,cartão crédito,cancelado
PED00308,2024-02-17,CLI9447,Fortaleza,CE,Esporte,Tenis Running,4,450.07,1800.28,0.0,1800.28,boleto,entregue
PED00309,2024-02-17,CLI8511,Florianópolis,SC,Beleza,Kit Skincare,4,119.27,477.08,0.0,477.08,boleto,em transporte
PED00310,2024-09-10,CLI6289,Porto Alegre,RS,Beleza,Perfume Importado,5,211.47,1057.35,130.82,926.53,cartão débito,entregue
PED00311,2024-06-24,CLI1793,Goiânia,GO,Alimentos,Azeite Importado,2,68.31,136.62,0.0,136.62,cartão crédito,entregue
PED00312,2024-08-21,CLI8009,São Paulo,SP,Brinquedos,LEGO City,1,478.83,478.83,0.0,478.83,cartão crédito,em transporte
PED00313,2024-12-01,CLI5102,Salvador,BA,Calçados,Bota Couro,3,247.69,743.07,30.54,712.53,cartão crédito,entregue
PED00314,2024-08-07,CLI2494,Goiânia,GO,Calçados,Tenis Nike,4,468.96,1875.84,212.5,1663.34,boleto,entregue
PED00315,2024-09-22,CLI8291,Goiânia,GO,Eletrônicos,Smartphone Samsung,4,1379.26,5517.04,0.0,5517.04,cartão crédito,entregue
PED00316,2024-04-27,CLI2463,Fortaleza,CE,Beleza,Perfume Importado,4,279.63,1118.52,0.0,1118.52,boleto,processando
PED00317,2024-07-14,CLI3340,Belo Horizonte,MG,Roupas,Camiseta Polo,3,93.08,279.24,0.0,279.24,cartão crédito,cancelado
PED00318,2024-04-19,CLI3480,Goiânia,GO,Informática,Mouse Gamer,5,269.5,1347.5,0.0,1347.5,pix,cancelado
PED00319,2024-03-04,CLI7291,Belém,PA,Brinquedos,LEGO City,1,468.98,468.98,0.0,468.98,cartão débito,entregue
PED00320,2024-10-10,CLI5668,Belém,PA,Beleza,Perfume Importado,2,183.7,367.4,0.0,367.4,boleto,entregue
PED00321,2024-07-19,CLI1894,Porto Alegre,RS,Esporte,Bicicleta MTB,5,1831.78,9158.9,0.0,9158.9,cartão crédito,entregue
PED00322,2024-09-27,CLI6916,São Paulo,SP,Livros,O Senhor dos Aneis,2,89.97,179.94,0.0,179.94,cartão débito,entregue
PED00323,2024-02-07,CLI2106,São Paulo,SP,Livros,Sapiens,4,58.27,233.08,26.67,206.41,cartão crédito,entregue
PED00324,2024-05-26,CLI9209,Goiânia,GO,Casa e Jardim,Jogo de Panelas,1,387.17,387.17,0.0,387.17,pix,entregue
PED00325,2024-02-12,CLI2294,Porto Alegre,RS,Livros,O Senhor dos Aneis,5,92.26,461.3,0.0,461.3,pix,entregue
PED00326,2024-12-14,CLI2083,Goiânia,GO,Calçados,Bota Couro,3,317.22,951.66,119.13,832.53,cartão débito,em transporte
PED00327,2024-08-10,CLI8428,Rio de Janeiro,RJ,Livros,Sapiens,2,42.9,85.8,0.0,85.8,pix,cancelado
PED00328,2024-03-24,CLI6680,Recife,PE,Eletrônicos,Fone Bluetooth,2,179.86,359.72,37.85,321.87,pix,cancelado
PED00329,2024-03-01,CLI6488,São Paulo,SP,Esporte,Bicicleta MTB,3,1015.78,3047.34,122.85,2924.49,pix,entregue
PED00330,2024-02-09,CLI8457,Recife,PE,Alimentos,Cafe Premium 500g,3,58.49,175.47,0.0,175.47,pix,entregue
PED00331,2024-02-22,CLI2889,Belém,PA,Eletrônicos,Fone Bluetooth,5,191.72,958.6,0.0,958.6,cartão crédito,em transporte
PED00332,2024-01-24,CLI6963,Recife,PE,Alimentos,Cafe Premium 500g,1,64.35,64.35,0.0,64.35,pix,entregue
PED00333,2024-04-24,CLI5067,Salvador,BA,Calçados,Tenis Nike,5,531.09,2655.45,261.18,2394.27,pix,em transporte
PED00334,2024-12-10,CLI3938,São Paulo,SP,Beleza,Kit Skincare,1,148.58,148.58,0.0,148.58,cartão crédito,processando
PED00335,2024-05-24,CLI6362,Porto Alegre,RS,Alimentos,Cafe Premium 500g,4,32.76,131.04,0.0,131.04,cartão crédito,cancelado
PED00336,2024-06-04,CLI4974,Florianópolis,SC,Brinquedos,LEGO City,3,260.2,780.6,0.0,780.6,pix,entregue
PED00337,2024-05-05,CLI1104,Belo Horizonte,MG,Informática,Teclado Mecanico,2,492.99,985.98,0.0,985.98,pix,entregue
PED00338,2024-06-20,CLI7164,São Paulo,SP,Casa e Jardim,Vaso Decorativo,3,90.88,272.64,0.39,272.25,boleto,em transporte
PED00339,2024-09-08,CLI3332,São Paulo,SP,Esporte,Bicicleta MTB,2,1700.68,3401.36,0.0,3401.36,boleto,entregue
PED00340,2024-12-24,CLI8511,Salvador,BA,Roupas,Camiseta Polo,2,140.76,281.52,0.0,281.52,boleto,entregue
PED00341,2024-10-17,CLI8126,São Paulo,SP,Informática,Mouse Gamer,5,150.71,753.55,8.46,745.09,boleto,entregue
PED00342,2024-06-16,CLI8417,Salvador,BA,Casa e Jardim,Aspirador Robo,3,1110.55,3331.65,196.38,3135.27,cartão débito,entregue
PED00343,2024-03-20,CLI3693,Rio de Janeiro,RJ,Roupas,Camiseta Polo,2,130.19,260.38,0.0,260.38,pix,entregue
PED00344,2024-06-06,CLI5341,Recife,PE,Beleza,Kit Skincare,1,144.31,144.31,4.49,139.82,cartão crédito,entregue
PED00345,2024-06-16,CLI2494,Belo Horizonte,MG,Calçados,Bota Couro,3,447.92,1343.76,8.13,1335.63,boleto,entregue
PED00346,2024-03-30,CLI7625,São Paulo,SP,Beleza,Kit Skincare,5,85.87,429.35,0.0,429.35,pix,cancelado
PED00347,2024-01-07,CLI4641,São Paulo,SP,Alimentos,Cafe Premium 500g,1,48.48,48.48,1.02,47.46,cartão crédito,entregue
PED00348,2024-02-08,CLI2056,São Paulo,SP,Livros,Python para Dados,1,126.59,126.59,0.0,126.59,cartão crédito,em transporte
PED00349,2024-01-22,CLI1829,Recife,PE,Brinquedos,LEGO City,1,471.52,471.52,23.45,448.07,cartão crédito,cancelado
PED00350,2024-08-06,CLI6799,Belo Horizonte,MG,Livros,Sapiens,4,64.81,259.24,0.0,259.24,cartão crédito,entregue
PED00351,2024-11-13,CLI5026,Belém,PA,Esporte,Kit Musculacao,4,553.37,2213.48,0.0,2213.48,boleto,entregue
PED00352,2024-07-15,CLI7868,Belo Horizonte,MG,Brinquedos,Boneca Barbie,5,137.48,687.4,0.0,687.4,cartão crédito,em transporte
PED00353,2024-07-02,CLI9921,Recife,PE,Alimentos,Cafe Premium 500g,5,61.79,308.95,36.24,272.71,pix,entregue
PED00354,2024-06-12,CLI4588,Belém,PA,Informática,SSD 1TB,3,455.35,1366.05,0.0,1366.05,cartão crédito,processando
PED00355,2024-03-22,CLI5060,Rio de Janeiro,RJ,Esporte,Bicicleta MTB,4,1700.03,6800.12,1019.62,5780.5,boleto,entregue
PED00356,2024-07-17,CLI3846,Salvador,BA,Esporte,Tenis Running,1,605.62,605.62,52.3,553.32,cartão crédito,entregue
PED00357,2024-12-24,CLI3328,Salvador,BA,Informática,Teclado Mecanico,3,565.59,1696.77,0.0,1696.77,pix,entregue
PED00358,2024-01-29,CLI4584,Curitiba,PR,Brinquedos,Carrinho Hot Wheels,3,31.14,93.42,0.0,93.42,cartão crédito,cancelado
PED00359,2024-03-07,CLI3907,Salvador,BA,Brinquedos,LEGO City,3,475.37,1426.11,0.0,1426.11,cartão débito,entregue
PED00360,2024-02-26,CLI6978,Manaus,AM,Eletrônicos,Smartphone Samsung,5,2820.8,14104.0,0.0,14104.0,cartão crédito,entregue
PED00361,2024-03-21,CLI8157,Florianópolis,SC,Livros,Sapiens,1,56.83,56.83,0.0,56.83,boleto,entregue
PED00362,2024-04-24,CLI3872,Goiânia,GO,Beleza,Perfume Importado,5,279.52,1397.6,164.98,1232.62,pix,entregue
PED00363,2024-07-19,CLI1530,Belém,PA,Esporte,Bicicleta MTB,2,2039.01,4078.02,580.32,3497.7,cartão crédito,cancelado
PED00364,2024-09-11,CLI6425,Belo Horizonte,MG,Beleza,Secador Profissional,2,341.89,683.78,0.0,683.78,boleto,entregue
PED00365,2024-12-28,CLI6500,Goiânia,GO,Casa e Jardim,Aspirador Robo,3,700.73,2102.19,27.98,2074.21,pix,entregue
PED00366,2024-02-25,CLI1020,Florianópolis,SC,Esporte,Bicicleta MTB,2,1978.4,3956.8,0.0,3956.8,cartão crédito,entregue
PED00367,2024-07-12,CLI9946,Salvador,BA,Brinquedos,Carrinho Hot Wheels,4,58.92,235.68,17.43,218.25,pix,entregue
PED00368,2024-01-18,CLI1328,Porto Alegre,RS,Brinquedos,Carrinho Hot Wheels,2,30.69,61.38,0.0,61.38,cartão débito,entregue
PED00369,2024-02-08,CLI2525,Manaus,AM,Roupas,Camiseta Polo,3,75.31,225.93,0.0,225.93,cartão débito,cancelado
PED00370,2024-08-10,CLI1877,Belo Horizonte,MG,Informática,Teclado Mecanico,1,372.53,372.53,33.94,338.59,cartão crédito,entregue
PED00371,2024-05-15,CLI5612,Goiânia,GO,Casa e Jardim,Jogo de Panelas,4,324.3,1297.2,142.04,1155.16,cartão débito,entregue
PED00372,2024-07-03,CLI8005,São Paulo,SP,Roupas,Camiseta Polo,4,111.46,445.84,10.27,435.57,cartão crédito,entregue
PED00373,2024-11-22,CLI2342,Porto Alegre,RS,Informática,Teclado Mecanico,2,238.79,477.58,0.0,477.58,pix,processando
PED00374,2024-11-24,CLI7349,Manaus,AM,Roupas,Calça Jeans,4,160.06,640.24,25.45,614.79,cartão crédito,entregue
PED00375,2024-08-26,CLI4706,Porto Alegre,RS,Livros,Python para Dados,2,115.66,231.32,0.0,231.32,cartão débito,cancelado
PED00376,2024-10-04,CLI4727,Fortaleza,CE,Eletrônicos,Smartphone Samsung,1,1397.13,1397.13,0.0,1397.13,pix,entregue
PED00377,2024-10-20,CLI8803,Curitiba,PR,Livros,Sapiens,4,88.28,353.12,49.6,303.52,cartão débito,entregue
PED00378,2024-12-12,CLI3415,Belém,PA,Livros,Sapiens,1,65.11,65.11,7.82,57.29,cartão crédito,processando
PED00379,2024-08-04,CLI8133,Rio de Janeiro,RJ,Brinquedos,LEGO City,2,491.65,983.3,18.61,964.69,cartão crédito,processando
PED00380,2024-02-14,CLI7510,Fortaleza,CE,Calçados,Bota Couro,3,295.92,887.76,107.51,780.25,pix,entregue
PED00381,2024-12-24,CLI9561,Belém,PA,Esporte,Tenis Running,4,666.86,2667.44,0.0,2667.44,pix,entregue
PED00382,2024-02-21,CLI2654,Rio de Janeiro,RJ,Livros,O Senhor dos Aneis,2,94.0,188.0,0.0,188.0,cartão débito,processando
PED00383,2024-08-30,CLI3821,São Paulo,SP,Alimentos,Whey Protein 2kg,4,162.26,649.04,55.69,593.35,cartão débito,entregue
PED00384,2024-07-21,CLI4892,Salvador,BA,Calçados,Bota Couro,5,404.24,2021.2,0.0,2021.2,cartão crédito,em transporte
PED00385,2024-05-23,CLI2609,Recife,PE,Brinquedos,Boneca Barbie,3,82.43,247.29,11.24,236.05,cartão crédito,entregue
PED00386,2024-08-01,CLI2462,Belém,PA,Esporte,Tenis Running,4,609.61,2438.44,0.0,2438.44,cartão crédito,entregue
